pivot,derivation,similarity,category,affix
ciąć,zamiana,0.90017945,N:N,-a
naciąć,Łotyszka,0.8776955,N:N,-ka
ciąć,leksykalny,0.9092736,N:ADJ,-ny
dociąć,kwiaciarstwo,0.78872925,N:N,-stwo
kojarzyć,potrzask,0.92685556,N:N,po-
leczyć,sylwestrowość,0.90294284,ADJ:N,-ość
wypełniać,kryzysowy,0.8846207,N:ADJ,-owy
ulica,mrowiec,0.8553606,N:N,-iec
ulica,grobowczyk,0.8930118,N:N,-yk
patrzeć,nieprawny,0.9205638,ADJ:ADJ,nie-
nieuk,higroskopijność,0.8889313,ADJ:N,-ość
potrawa,częstowanie,0.90427923,V:N,-anie
puzdro,sawannowy,0.913353,N:ADJ,-owy
puzderko,wprawny,0.8873539,N:ADJ,-ny
wielkoduszny,prymasostwo,0.87991387,N:N,-stwo
barwić,paletyzator,0.9171922,V:N,-ator
ubarwić,antyklerykalizm,0.87084734,N:N,anty-
ciemny,brzeziniak,0.9460809,N:N,-ak
ciemnieć,Gottliebowa,0.8546581,N:N,-owa
ściemnić,przedplebiscytowy,0.8939811,ADJ:ADJ,przed-
chmurzyć,szowinistycznie,0.9082029,ADJ:ADV,-ie
smucić,rubinowy,0.9327593,N:ADJ,-owy
złościć,przygadać,0.95317924,V:V,przy-
złość,unierzyżanka,0.9195789,N:N,-ka
złościć,nago,0.8947461,ADJ:ADV,-o
filharmonia,niezbywalnie,0.87142086,ADJ:ADV,-ie
parafia,przebicie,0.8130484,V:N,-ie
symfonia,gzymsik,0.76446,N:N,-ik
budować,czterdziestodziewięciolatka,0.8398759,N:N,-ka
dobudować,cicho,0.84452736,ADJ:ADV,-o
obrona,dołowanie,0.9370347,V:N,-anie
honorować,dobrowolnie,0.8859325,ADJ:ADV,-ie
katedra,peryfrazować,0.896469,N:V,-ować
społecznik,Jacuś,0.8600129,N:N,-uś
szykana,wokalista,0.8256332,N:N,-ista
gablota,dopierdolić,0.9232417,V:V,do-
dym,fiatowiec,0.89162797,N:N,-owiec
pieszczota,podziałowy,0.90218055,N:ADJ,-owy
soda,zaradnie,0.92107147,ADJ:ADV,-ie
sadło,pojęciowy,0.8589068,N:ADJ,-owy
położnik,wyalienować,0.9201666,V:V,wy-
połóg,apostrofa,0.8604253,N:N,-a
wabić,powtórkowy,0.8953309,N:ADJ,-owy
wrócić,publicystycznie,0.88420594,ADJ:ADV,-ie
krzyż,sitko,0.8145514,N:N,-ko
wiać,godka,0.90095305,V:N,-ka
naruszyć,Stachura,0.86144996,N:N,-ura
ruszyć,dialektyzm,0.8589457,N:N,-yzm
koło,powiązać,0.8760772,V:V,po-
toczyć,ogłaszanie,0.8888642,V:N,-anie
arena,nieżytowy,0.88624346,N:ADJ,-owy
grodzić,Kalabryjka,0.90454906,N:N,-ka
znak,naftowy,0.8214677,N:ADJ,-owy
znakować,neurocybernetyka,0.8453609,N:N,neuro-
schab,lśnienie,0.87103754,V:N,-enie
znieważyć,kminkowy,0.90054923,N:ADJ,-owy
Beskidy,wrzodzik,0.8724889,N:N,-ik
fasola,dziurkować,0.8899996,N:V,-ować
fasola,moratoryjny,0.8508218,N:ADJ,-ny
barszcz,pleszewski,0.9498913,N:ADJ,-ski
rolada,skorpenowaty,0.83554333,N:ADJ,-owaty
cudowny,labiryntowaty,0.9320201,N:ADJ,-owaty
niezwykły,frezowanie,0.90974814,V:N,-anie
instalować,nawigacyjny,0.8484986,N:ADJ,-ny
ładować,awiniończyk,0.91978616,ADJ:N,-czyk
około,przeciwgrypowo,0.68687475,ADJ:ADV,-o
puchar,powieściopisarstwo,0.8279726,N:N,-stwo
prezentować,secesjonista,0.77459455,N:N,-ista
eden,wtyczkowy,0.9004802,N:ADJ,-owy
wrzeciono,dwudomowość,0.87115276,ADJ:N,-ość
wrzeciono,wieczystość,0.92148656,ADJ:N,-ość
robić,foliowy,0.88613397,N:ADJ,-owy
wyrobić,zagryzać,0.9583228,V:V,-ać
trzymać,katodowy,0.92486346,N:ADJ,-owy
trzymać,szafeczka,0.91065997,N:N,-eczka
doskonalić,naśladowniczka,0.8643748,N:N,-ka
kształtować,przepalić,0.71459156,N:V,-ić
właściwy,sześćdziesięciolatka,0.9056867,N:N,-ka
niewłaściwy,Sabaudczyk,0.9105693,N:N,-czyk
pantofel,aglutynacyjny,0.86291367,N:ADJ,-ny
ciżma,chorobotwórczo,0.944724,ADJ:ADV,-o
okładać,Mojmira,0.80071247,N:N,-a
kraść,sędziowski,0.891665,N:ADJ,-owski
bezprawny,niesławnie,0.8675253,ADJ:ADV,-ie
grabić,miętowy,0.9423517,N:ADJ,-owy
ograbić,gazociągowy,0.8639667,N:ADJ,-owy
zdążyć,podlec,0.82029617,V:V,pod-
sadzić,pręgowanie,0.87400615,V:N,-anie
osadzić,scyzoryczek,0.87553215,N:N,-ek
osądzić,komisyjny,0.83385783,N:ADJ,-ny
sądzić,bombajka,0.9194248,N:N,-ka
bochen,technokratyzm,0.88025796,N:N,-yzm
notoryczny,przykładowo,0.8327114,ADJ:ADV,-o
lecieć,chapnąć,0.924442,N:V,-nąć
lecieć,intuicyjność,0.8672322,ADJ:N,-ość
start,wydostanie,0.8808441,V:N,-anie
startować,Piotrków Trybunalski,0.792206,N:N,-ów
lecieć,narodzić,0.95658636,V:V,na-
lecieć,nowicjacik,0.9370339,N:N,-ik
lecieć,drabiniak,0.93381006,N:N,-ak
chroniczny,usłużny,0.93117154,N:ADJ,-ny
lecieć,zaniedbany,0.92210066,V:ADJ,-any
lecieć,renegocjacyjny,0.90191555,N:ADJ,-ny
peleryna,separatystyczny,0.8225446,N:ADJ,-yczny
kołnierz,bamakijczyk,0.9145599,ADJ:N,-czyk
kołnierzyk,wywrzeć,0.9207271,V:V,wy-
technika,kawiarz,0.8727712,N:N,-arz
kufel,zardzewieć,0.92282987,V:V,za-
szczebel,fermowy,0.93109363,N:ADJ,-owy
twierdzić,Trynidadka,0.80800676,N:N,-ka
przytwierdzić,wyżłobić,0.8619226,V:V,wy-
zatrzymać,wskazanie,0.8688546,V:N,-anie
słuszny,Grzegorzewicz,0.9397146,N:N,-wicz
słuszny,doktorantka,0.9008577,N:N,-ka
godziwy,dwutygodniówka,0.9274946,ADJ:N,-ka
godziwy,mizoandryczny,0.92173785,N:ADJ,-ny
rzetelny,odpadać,0.90031195,V:V,od-
zasada,implantować,0.8721435,N:V,-ować
zasadny,zrewolucjonizowanie,0.8954053,N:N,z-
typ,rozplatać,0.8849118,V:V,-ać
okazały,garncarski,0.9120755,N:ADJ,-ski
postawa,bezogonowiec,0.93903995,ADJ:N,-iec
uroda,rzeźbić,0.9123362,N:V,-ić
ponętny,węgielek,0.9340797,N:N,-ek
ponętny,politolożka,0.8818364,N:N,-ka
kieliszek,zagadanie,0.9118792,N:N,za-
dystyngowany,cywilizatorski,0.9353999,N:ADJ,-ski
cerata,gasidło,0.8636871,V:N,-dło
smak,oszczędzić,0.8999811,V:V,o-
coroczny,odprosić,0.83873844,V:V,od-
roczny,steampunkowy,0.90204424,N:ADJ,-owy
doroczny,kwiatek,0.9145096,N:N,-ek
żagiel,przytwierdzić,0.81217086,V:V,przy-
motor,aparacik,0.91195077,N:N,-ik
nacinać,mandacik,0.9376769,N:N,-ik
skos,Sinaloańczyk,0.87047064,N:N,-czyk
ukos,marzycielstwo,0.8663177,N:N,-stwo
pierdzieć,przyznanie,0.87533116,V:N,-anie
pierdnąć,monoftongizować,0.93317145,N:V,-ować
zjebany,poorlicki,0.9115152,ADJ:ADJ,po-
zjebać,Cefeuszowy,0.92711043,N:ADJ,-owy
umiejscowić,cierpiętnica,0.7501372,N:N,-ca
patrzyć,wypływać,0.9178244,V:V,-wać
gagat,dodomczyk,0.8911856,ADJ:N,-czyk
rżnąć,bobowy,0.92449975,N:ADJ,-owy
kosy,pierwiosnkowy,0.8649923,N:ADJ,-owy
opatrzyć,psię,0.8697057,N:N,-ę
patrzyć,kucka,0.8498486,N:N,-ka
gagat,gofrownica,0.91022617,N:N,-nica
nosić,żarłoczny,0.898399,N:ADJ,-ny
nieść,ratraczek,0.9021789,N:N,-ek
znieść,bursztyniarstwo,0.886445,N:N,-stwo
znosić,niestosowny,0.90945464,ADJ:ADJ,nie-
wnieść,drobność,0.922136,ADJ:N,-ość
wnosić,Justynka,0.888367,N:N,-ka
wznosić,Boromeuszowy,0.8121788,N:ADJ,-owy
nosić,Ernestynek,0.879885,N:N,-ek
uszkodzić,meksykanka,0.9070061,N:N,-anka
nieść,izoglosowy,0.89059216,N:ADJ,-owy
uszkadzać,tematyczność,0.8929599,ADJ:N,-ość
donosić,tankownia,0.8966964,N:N,-ownia
donieść,porterówka,0.90890634,N:N,-ówka
nieść,jedenasty,0.83511424,N:ADJ,-y
żłobić,miesiączka,0.90975744,N:N,-ka
nosić,kopytny,0.9303419,N:ADJ,-ny
nieść,grywanie,0.8808016,V:N,-anie
zanosić,pomawiać,0.8494454,V:V,po-
zanieść,odrzekać,0.9481658,V:V,-ać
nosić,deportowanie,0.91682327,V:N,-anie
nieść,peronik,0.91865367,N:N,-ik
piec,zlituanizować,0.8305829,V:V,z-
upiec,eseistka,0.80136657,N:N,-ka
usmażyć,rozśpiewanie,0.8864445,V:N,-anie
ugotować,sucharek,0.895849,N:N,-ek
roznosić,tytaniczny,0.90122604,N:ADJ,-iczny
roznieść,staropanieństwo,0.9014925,N:N,-stwo
nosić,lipszczanka,0.91850114,N:N,-ka
wynosić,miażdżyć,0.8645326,N:V,-yć
wynieść,chryzolitowy,0.89589536,N:ADJ,-owy
unieść,rozszczepienie,0.901567,V:N,-enie
unosić,kolybać,0.9621169,N:V,-ać
ponosić,skąpoobjawowo,0.9126384,ADJ:ADV,-o
ponieść,zjawiskowy,0.8907824,N:ADJ,-owy
podnieść,rozedrzeć,0.9292013,V:V,roze-
podnosić,domorosłość,0.9340003,ADJ:N,-ość
śmiać,rybołówca,0.88943005,N:N,-ca
śmieć,chałupka,0.96751827,N:N,-ka
zesrać,oprzytomnieć,0.9310424,V:V,o-
kosić,kołtuństwo,0.8949163,N:N,-stwo
skosić,psychoanalityczka,0.88025004,N:N,-ka
wstawać,kusznictwo,0.9104263,N:N,-ctwo
wyznawać,cugowy,0.8516968,N:N,-owy
szurać,szpalerowy,0.92949456,N:ADJ,-owy
zapalać,zaostrzać,0.9769524,V:V,-ać
odpalić,podebrać,0.9618714,V:V,pode-
odpalać,wirnik,0.93428665,N:N,-nik
straszyć,wspinanie,0.900489,V:N,-anie
poręczyć,kibucowy,0.88207275,N:ADJ,-owy
poręczać,pyłowy,0.9135797,N:ADJ,-owy
znużyć,słonecznik,0.8370396,ADJ:N,-ik
poniżyć,proklamacyjny,0.8886012,N:ADJ,-ny
poniżać,zmegafonizowanie,0.9151072,N:N,z-
utkać,chuligaństwo,0.91824335,N:N,-stwo
obejrzeć,wyhaftować,0.95643157,V:V,wy-
zjeść,Filoktetowy,0.89482594,N:ADJ,-owy
zjadać,piętnować,0.931556,N:V,-ować
jeździć,zniemczenie,0.91406393,N:N,z-
jechać,japońszczyzna,0.8840426,ADJ:N,-yzna
oszukać,aplikancki,0.8941138,N:ADJ,-cki
oszukiwać,hararejczyk,0.79380643,ADJ:N,-czyk
liczyć,sekretnik,0.80714667,N:N,-nik
obliczyć,konformistka,0.70124483,N:N,-ka
obliczać,trzydziestoośmiolatka,0.8731187,N:N,-ka
policzyć,adamantynowy,0.84576523,N:ADJ,-owy
wyszukiwać,watówka,0.86614233,N:N,-ówka
sprzedawać,nieodpłatność,0.83055526,ADJ:N,-ość
tłumić,pogryzienie,0.9003524,N:N,po-
tłuc,Zefirowy,0.90421885,N:ADJ,-owy
gryźć,rozkroić,0.9181589,V:V,roz-
gryźć,złotniczka,0.90718627,N:N,-ka
odgryźć,pokazowość,0.86476576,ADJ:N,-ość
gryźć,weryfikowalny,0.90482575,V:ADJ,-alny
zagryźć,Romaniec,0.8418127,N:N,-iec
odgryzać,gandawka,0.8477148,N:N,-ka
zagryzać,białaczkowiec,0.88881135,N:N,-owiec
walczyć,nadprzyrodzony,0.82879245,ADJ:ADJ,nad-
patrzeć,hermeneutycznie,0.9013058,ADJ:ADV,-ie
ważyć,naukowy,0.7601049,N:ADJ,-owy
wierzyć,etanowy,0.8391825,N:ADJ,-owy
uwierzyć,ściganie,0.8974185,V:N,-anie
zwierzyć,ukroić,0.8690647,V:V,u-
zwierzać,adopcyjny,0.9171525,N:ADJ,-ny
powierzać,skatalizowanie,0.9296572,N:N,s-
powierzyć,nieposłuszność,0.91323614,ADJ:N,-ość
oblać,narka,0.9431328,N:N,-ka
oblewać,przezimowanie,0.9257689,V:N,-anie
oczekiwać,popchnąć,0.9224899,V:V,po-
farbować,genealogista,0.8633349,N:N,-ista
borować,oparzyć,0.8638041,V:V,o-
torować,zuchna,0.93037134,N:N,-na
sortować,nadziewanie,0.90976304,V:N,-anie
warować,Mojżeszów,0.85098165,N:N,-ów
zgasić,kuśtykanie,0.9227255,V:N,-anie
ugasić,telepajęczarstwo,0.82054585,N:N,-stwo
ugaszać,zazdrośnie,0.9087179,ADJ:ADV,-ie
gasić,zeslik,0.9250794,N:N,-ik
zraszać,rozdać,0.93787336,V:V,roz-
zmierzić,szlakowy,0.9276207,N:ADJ,-owy
zmierzyć,politurować,0.9151691,N:V,-ować
zmierzać,pantofelnik,0.8974975,N:N,-nik
mawiać,dziwaczny,0.94454116,N:ADJ,-ny
gadać,myłka,0.91043395,V:N,-ka
pisać,przeczytanie,0.89715576,V:N,-anie
napisać,boczek,0.9034791,N:N,-ek
czytywać,wstydzenie,0.8949351,N:N,-enie
pisywać,bankietnik,0.9115221,N:N,-nik
bywać,rozpierdalać,0.91627425,V:V,-ać
jadać,uciec,0.93416226,V:V,u-
okłamywać,narratorski,0.86092865,N:ADJ,-ski
widywać,proboszczowy,0.878188,N:ADJ,-owy
okłamać,kupnoholiczka,0.90405077,N:N,-ka
kłamać,zaprasowanie,0.95383286,V:N,-anie
skłamać,gromadka,0.91121775,N:N,-ka
pomyśleć,niespodziewaność,0.9206217,ADJ:N,-ość
paść,odlewowy,0.900163,N:ADJ,-owy
spaść,odpoczywanie,0.9253715,V:N,-anie
spaść,silnie,0.9080932,ADJ:ADV,-ie
spasać,bulgurowy,0.9402211,N:ADJ,-owy
pasać,łasiczy,0.93449247,N:ADJ,-czy
Ural,grafitowy,0.8888895,N:ADJ,-owy
Uralsk,pierdzielnąć,0.8487168,V:V,-nąć
gryźć,kasztanowy,0.9128584,N:ADJ,-owy
rozgryźć,nieodparcie,0.8893987,ADJ:ADV,-ie
rwać,dusznawy,0.9445853,ADJ:ADJ,-awy
rozerwać,rewolucyjnie,0.9155722,ADJ:ADV,-ie
gryźć,malaryczny,0.91936755,N:ADJ,-yczny
przegryźć,kaprawość,0.85999733,ADJ:N,-ość
gryźć,wytrawność,0.9069027,ADJ:N,-ość
przygryźć,sofijka,0.84368515,N:N,-ka
prawić,duchowieństwo,0.91046494,ADJ:N,-stwo
dokuczyć,obsiadać,0.89995736,V:V,ob-
celowy,zaopatrzony,0.9123474,V:ADJ,-ony
dolegać,polepa,0.9146331,N:N,po-
dolegliwy,trzepak,0.9343597,V:N,-ak
lec,żarłoczność,0.82199347,ADJ:N,-ość
naprzykrzyć,niesprawiedliwie,0.9134098,ADJ:ADV,-ie
uporczywy,odcień,0.8766134,N:N,od-
piec,Algieria,0.8544938,N:N,-ia
dopiec,hippisowski,0.9107076,N:ADJ,-owski
piec,mutant,0.92469245,N:N,-ant
opiec,skowroniak,0.8994609,N:N,-ak
piec,augurka,0.93489176,N:N,-ka
topić,architektura,0.8304927,N:N,-ura
smażyć,woskowaty,0.8860494,N:ADJ,-owaty
piec,prawny,0.8811597,N:ADJ,-ny
wypiec,wprowadzić,0.81959236,V:V,w-
zapiec,odsypać,0.95454115,V:V,od-
piec,antykiribackość,0.8812284,ADJ:N,-ość
dolać,trocinowy,0.9273117,N:ADJ,-owy
zdanie,współzałożycielka,0.7834963,N:N,-ka
zdanie,patowy,0.88046294,N:ADJ,-owy
odgadnąć,napracować,0.8776502,V:V,na-
zgadnąć,Kochanowicz,0.78924537,N:N,-wicz
prowadzić,denatka,0.84239185,N:N,-ka
zdawać,orzeźwianie,0.9056334,V:N,-anie
prowadzić,przezwyciężać,0.8868545,V:V,-ać
prowadzić,dłubacz,0.82373583,V:N,-acz
opaść,głownia,0.9216279,N:N,-nia
odprowadzić,rozweselać,0.8472033,V:V,-ać
wypaść,tułaczy,0.9182947,N:ADJ,-czy
wpaść,nieograniczenie,0.8709388,ADJ:ADV,-ie
upaść,odtrucie,0.9335748,V:N,-ie
zapaść,dzierżawić,0.9325314,N:V,-ić
napaść,marzenie,0.9507469,V:N,-enie
prowadzić,demografia,0.79784054,N:N,-ia
sprowadzić,galonik,0.8844398,N:N,-ik
przepaść,sodalicyjny,0.8937778,N:ADJ,-ny
przypadać,kurtynka,0.81516916,N:N,-ka
przypaść,uosobienie,0.8527869,V:N,-enie
prowadzić,drakońsko,0.7941147,ADJ:ADV,-o
naprowadzić,addisabebczyk,0.87349707,ADJ:N,-czyk
rozpaść,strzelec,0.93063205,V:N,-ec
odpaść,wyuczyć,0.8688131,V:V,wy-
dopaść,Walerka,0.92769647,N:N,-ka
prowadzić,Długoszowy,0.8136319,N:ADJ,-owy
prowadzić,podążać,0.90436155,V:V,-ać
przyprowadzić,amarykowanie,0.81491005,V:N,-anie
prowadzić,dęcie,0.80805284,V:N,-ęcie
zdejmować,hebraista,0.8265999,N:N,-ista
rozprowadzić,napierdalanka,0.88069004,V:N,-anka
prowadzić,zamodelować,0.9268862,V:V,za-
zajmować,antypapuańskość,0.85421365,ADJ:N,-ość
gryźć,zaspanie,0.92704684,N:N,za-
wygryźć,przypieczętowanie,0.8992586,V:N,-anie
jeść,dyrektywalny,0.8757938,N:ADJ,-alny
jadać,wagonik,0.90524995,N:N,-ik
apetyt,jądrowy,0.83022034,N:ADJ,-owy
jadać,ostrze,0.91308737,ADJ:N,-e
sprzątnąć,wegetariańsko,0.89257413,ADJ:ADV,-o
połknąć,korelacyjny,0.9092911,N:ADJ,-ny
pieprznąć,Edwarda,0.86909074,N:N,-a
skręcić,klientelistyczny,0.8991212,N:ADJ,-yczny
skręcać,wyjątkowość,0.903181,ADJ:N,-ość
listonosz,cybernetyka,0.8759849,N:N,-a
kościół,białas,0.740702,ADJ:N,-as
żurnalista,dźwiękowy,0.82041377,N:ADJ,-owy
rynek,sterylnie,0.9215283,ADJ:ADV,-ie
łożyć,naczyniaczek,0.93769157,N:N,-ek
jechać,bachraty,0.95737034,N:ADJ,-aty
gust,garbarz,0.9275732,V:N,-arz
jechać,okołoustny,0.92787176,ADJ:ADJ,około-
piosenka,szelmowskość,0.8133831,ADJ:N,-ość
starszy,paralityczny,0.9009102,N:ADJ,-ny
powitać,transakcyjny,0.9038036,N:ADJ,-ny
pożegnać,topolowy,0.89695686,N:ADJ,-owy
jechać,trójkątowy,0.8790541,N:ADJ,-owy
jechać,Meseńczyk,0.8613047,N:N,-czyk
frajer,aranżowanie,0.8681166,V:N,-anie
jechać,męczeństwo,0.9051762,ADJ:N,-stwo
jechać,wspólniczka,0.8961326,N:N,-iczka
jechać,targnąć,0.9451297,V:V,-nąć
zapożyczać,kutwić,0.8485194,N:V,-ić
śniadanie,warcholstwo,0.91629636,N:N,-stwo
wolnomularz,włączanie,0.8646739,V:N,-anie
mason,nożysko,0.9116979,N:N,-ysko
harmonia,wynajęcie,0.8903027,V:N,-ęcie
harmonia,rozdzielenie,0.9108718,V:N,-enie
harmonika,niejednolitość,0.85105383,ADJ:N,-ość
bimber,piątaczek,0.8172751,N:N,-ek
bimber,paćkanie,0.92818135,V:N,-anie
bimbrownik,znudzenie,0.9279321,ADJ:N,-enie
brudzić,szczepionkowy,0.8342679,N:ADJ,-owy
zdrowy,przetrwać,0.92163646,V:V,prze-
niezdrowy,brązowniczka,0.9525574,N:N,-ka
facet,naglądanie,0.85813195,V:N,-anie
facet,tlenić,0.8677429,N:V,-ić
kultura,poślubienie,0.860798,V:N,-enie
sułtan,zassać,0.863436,V:V,za-
jednoczesny,przydatność,0.9055292,ADJ:N,-ość
równoczesny,frontownik,0.9099955,N:N,-ownik
rządzić,oddarcie,0.8017654,N:N,od-
rozporządzać,czipowanie,0.81464195,V:N,-anie
namówić,odlewnictwo,0.8237732,N:N,-ctwo
wymawiać,stypulowanie,0.9328795,V:N,-anie
wymówić,ideolożka,0.8324044,N:N,-ka
łapać,nonkonformistyczny,0.89197147,N:ADJ,-yczny
dzwonić,równiuśko,0.9383413,ADJ:ADV,-o
zadzwonić,niemęsko,0.9344884,ADJ:ADV,-o
opuścić,przeciwstawienie,0.7954882,V:N,-enie
opuszczać,nieżydowanie,0.9308208,N:N,nie-
dola,kioskowy,0.8754271,N:ADJ,-owy
dobranoc,pragmatyczność,0.89435476,ADJ:N,-ość
szansonista,kabanosik,0.90724796,N:N,-ik
szlaban,animistyczny,0.8988386,N:ADJ,-yczny
kategoryczny,poczciwie,0.91146874,ADJ:ADV,-ie
obramować,kapitalistka,0.8221454,N:N,-ka
obramowywać,robal,0.87260514,N:N,-al
krupnik,lulanie,0.840112,V:N,-anie
kundel,wygłodzenie,0.85718703,N:N,wy-
epidemia,potoczystość,0.8732589,ADJ:N,-ość
notować,opalowo,0.8968497,ADJ:ADV,-o
notować,nieewakuowanie,0.8851665,N:N,nie-
odnotować,krasowieć,0.8282762,ADJ:V,-eć
pulpet,Irydowy,0.88953483,N:ADJ,-owy
paszport,nadogonowy,0.8533888,ADJ:ADJ,nad-
obostrzyć,szkicowanie,0.91181403,V:N,-anie
wołać,siedemnastokącik,0.8971826,N:N,-ik
powołać,tupolewizm,0.83910024,N:N,-izm
obostrzać,szamanić,0.9642226,N:V,-ić
sposób,debiutować,0.83946496,N:V,-ować
opiekun,dośrodkowanie,0.9202768,V:N,-anie
opiekuńczy,osikać,0.8977619,V:V,o-
aplikant,kwadransowy,0.9050789,N:ADJ,-owy
Sarmata,melancholijny,0.9064556,N:ADJ,-ny
powoływać,karmazynowy,0.9058743,N:ADJ,-owy
jednoczyć,miotaczka,0.9115135,N:N,-ka
zjednoczyć,pomówić,0.8819984,V:V,po-
łączyć,oznaczanie,0.8796918,V:N,-anie
złączyć,postanie,0.87270343,N:N,-anie
zasługiwać,Alabamka,0.77213186,N:N,-ka
przykryć,tarlak,0.8973833,N:N,-ak
okryć,luksusik,0.91517675,N:N,-ik
zakryć,niewidocznie,0.85629416,ADJ:ADV,-ie
kurwić,pożywienie,0.89349186,V:N,-enie
wkurwić,islamistyczny,0.8541057,N:ADJ,-ny
wkurwiać,konfliktować,0.9121235,N:V,-ować
szczać,prasowarka,0.91064334,V:N,-arka
siknąć,śmierdziel,0.9324613,V:N,-el
wszcząć,stęknąć,0.95135295,V:V,-nąć
wszczynać,zbawiciel,0.9127543,V:N,-ciel
śmierdzieć,Rosjanka,0.85792035,N:N,-ka
bujać,kopciuszek,0.8950006,N:N,-ek
bujnąć,reprywatyzować,0.86468863,N:V,-ować
bzyczeć,konsumencki,0.90765977,N:ADJ,-cki
bzykać,polszczyć,0.9419297,ADJ:V,-yć
ruchać,golasek,0.9476643,N:N,-ek
wpierdalać,dłoniak,0.9387179,N:N,-ak
post,strąkowy,0.84983134,N:ADJ,-owy
zaniedbać,wahadłowość,0.92923164,ADJ:N,-ość
kaszleć,stabilizacyjny,0.86714417,N:ADJ,-ny
kaszel,szparkość,0.86441356,ADJ:N,-ość
puszczać,właściwość,0.9075512,ADJ:N,-ość
puścić,bezcłowy,0.8942885,ADJ:ADJ,bez-
kierować,pouczenie,0.8344044,V:N,-enie
bzyk,Markostwo,0.91357416,N:N,-stwo
gnębić,alimentacyjny,0.8795923,N:ADJ,-ny
młodzież,drwiący,0.82620746,V:ADJ,-ący
wyzwolenie,ferromagnetyczny,0.8709011,N:ADJ,-ny
szpadel,daremny,0.9149253,ADV:ADJ,-ny
wyzwolenie,krańcowość,0.9139577,ADJ:N,-ość
oddawać,zamyśleniec,0.9108657,N:N,-iec
nagrodzić,ździarsko,0.8821983,ADJ:ADV,-o
wynagrodzić,potwarz,0.82977784,N:N,po-
grodzić,ostrzec,0.90968484,V:V,o-
wentylacja,nektarowy,0.8904507,N:ADJ,-owy
para,oschle,0.77004844,ADJ:ADV,-e
palić,pampelunka,0.92408663,N:N,-ka
palić,nocnica,0.88369876,N:N,-nica
palić,poczęcie,0.83794326,V:N,-ęcie
palić,zacięcie,0.87862915,ADJ:ADV,-ie
strzelić,kawowy,0.9252607,N:ADJ,-owy
pływać,starszak,0.86798245,ADJ:N,-ak
płynąć,puściuteńki,0.8952019,ADJ:ADJ,-eńki
czynny,wyskoczyć,0.9049049,V:V,wy-
samoczynny,przybliżenie,0.9071824,V:N,-enie
odświeżyć,chwalić,0.8985294,N:V,-ić
hutnik,kresowy,0.8666456,N:ADJ,-owy
huta,brodacieć,0.9070651,ADJ:V,-eć
administracja,apokopowy,0.8646248,N:ADJ,-owy
wywiad,polisacharydowy,0.89346594,N:ADJ,-owy
śledzić,śmietnik,0.9166254,N:N,-nik
ciskać,korowodowy,0.90167356,N:ADJ,-owy
cisnąć,teścina,0.93400514,N:N,-ina
cisnąć,rekwizycik,0.85886294,N:N,-ik
cisnąć,cienisty,0.8733806,N:ADJ,-isty
ciskać,założycielski,0.82069564,N:ADJ,-ski
cisnąć,kształtówka,0.9140352,V:N,-ówka
ciskać,cesarzewicz,0.85481274,N:N,-wicz
wyciskać,matuzalemka,0.87103844,N:N,-ka
cisnąć,chałupnica,0.9262865,N:N,-nica
ciskać,Klaudiuszowy,0.9143513,N:ADJ,-owy
cisnąć,szylkretowy,0.92550343,N:ADJ,-owy
ciskać,finalizacja,0.8475275,V:N,-cja
iścić,rozpadać,0.9182131,N:V,-ać
suweren,Brunejka,0.88760555,N:N,-ka
kuriozum,epiczny,0.9283506,N:ADJ,-ny
kuriozalny,alergologicznie,0.8863637,ADJ:ADV,-ie
elokwentny,nerkowiec,0.8860239,N:N,-owiec
intuicyjny,postanowić,0.90075433,V:V,po-
dostrzegać,dyżurny,0.8199029,N:N,-ny
heban,wybąknąć,0.877595,V:V,wy-
niewidzialny,skoczność,0.9086539,ADJ:N,-ość
diament,Daniela,0.8753392,N:N,-a
trząść,wbić,0.93170303,V:V,w-
interpretacja,maślakowy,0.83396053,N:ADJ,-owy
miły,dyplomować,0.8891092,N:V,-ować
Austriak,międzysezonowy,0.8321055,N:ADJ,-owy
wiersz,przedsiębiorczo,0.8737015,ADJ:ADV,-o
mazać,histologiczny,0.86642367,N:ADJ,-iczny
szturchać,odważnik,0.9243636,V:N,-nik
bohater,landrynkowy,0.93181515,N:ADJ,-owy
pedał,kontrataczek,0.9256024,N:N,-ek
cywilny,głąbieć,0.9035191,N:V,-eć
cywilny,przeprogramować,0.873047,V:V,prze-
nowela,zdyskontowanie,0.8054246,N:N,z-
nowela,ekologizm,0.820739,N:N,-izm
noweleta,spaćkać,0.89193475,V:V,s-
strukturyzacja,gadolinowy,0.8946956,N:ADJ,-owy
strukturalizacja,sprawozdanko,0.8936622,N:N,-ko
chłop,podpuścić,0.839017,V:V,pod-
chłop,wypchnąć,0.917608,V:V,wy-
bok,Palauanka,0.87569284,N:N,-anka
czworobok,próżniaczek,0.942821,N:N,-ek
minąć,hagiograficzny,0.8680865,N:ADJ,-iczny
mijać,adeptka,0.92575794,N:N,-ka
kasztan,trapowy,0.9150313,N:ADJ,-owy
orzekać,parzyć,0.92743313,N:V,-yć
stanąć,pomarańczowienie,0.9213945,V:N,-enie
stawać,korporancki,0.86252797,N:ADJ,-cki
postać,melomaństwo,0.7920492,N:N,-stwo
poczekać,towarzyszka,0.93693703,N:N,-ka
