pivot,derivation,similarity,category,affix
kark,reprezentacja,0.08246630656604992,V:N,-cja
kaczka,krzykliwy,0.35375919526319444,N:ADJ,-liwy
przetłumaczyć,odprężony,0.06617494732845175,V:ADJ,-ony
lunatyk,fizjologicznie,0.15329696780929503,ADJ:ADV,-ie
somnambulik,Bębeniec,0.18489401824295337,N:N,-iec
lunatyk,dratewka,0.30577176055812383,N:N,-ka
wolnomyśliciel,ościsty,0.152097750397858,N:ADJ,-isty
kicia,antyfeministycznie,0.1887452515787218,ADJ:ADV,-ie
wolnomularz,wiecować,0.09107317043853358,N:V,-ować
czysty,podszlifować,0.14051265464792928,V:V,pod-
płaski,nożycowy,0.4232633404442723,N:ADJ,-owy
przetłumaczalny,ekonomia,0.2854102995669594,N:N,-ia
wyżłobić,łopatologiczny,0.22411625155476367,N:ADJ,-iczny
Gdańsk,rokoszanin,0.18023297479623146,N:N,-anin
kostny,odtwarzanie,0.10689584844082323,V:N,-anie
kość,odzwierciedlenie,0.08150324403086995,V:N,-enie
ząb,niewypłacalność,0.10435068803376202,ADJ:N,-ość
słowo,piotrosz,0.2103456455889916,N:N,-osz
słówko,kadłubowy,0.10939439229270109,N:ADJ,-owy
szkło,pudowy,0.28060352521749254,N:ADJ,-owy
fart,żywicielka,0.10315636455523225,N:N,-ka
kość,nieodpowiedniość,0.13567171588597737,ADJ:N,-ość
kostny,sześcianik,0.3070315778008016,N:N,-ik
ość,Nowakowski,0.1658573552037662,N:N,-owy
plewa,pneumonologia,0.18333491631650833,N:N,-ia
wąs,prześladowczy,0.16526477045014942,N:ADJ,-czy
wąs,wężówka,0.1762661371957821,ADJ:N,-ka
włościanin,asymptotyczny,0.09574838487788107,N:ADJ,-yczny
włościanin,uchwalić,0.1652304765721403,N:V,-ić
kmieć,znieczulenie,0.07337749569496643,V:N,-enie
ścierny,krewniaczka,0.18730128077575703,N:N,-ka
twardy,wytknąć,0.14785954142953706,V:V,wy-
sromota,Samoańczyk,0.21951469195748796,N:N,-czyk
worek,przeorać,0.17613658950039457,V:V,prze-
grzebać,waćpani,0.1796446807049481,N:ADJ,-i
guzdrać,plażowy,0.2388362307758516,N:ADJ,-owy
igła,Jonia,0.07420748045584946,N:N,-ia
kmieć,obwodzić,0.15411255198946106,V:V,ob-
kmieć,zaliczać,0.15122733787209153,V:V,-ać
starosta,niekonstytucyjnie,0.13518546219525318,ADJ:ADV,-ie
starosta,odróżnić,0.06503328313612788,V:V,od-
starosta,odtwarzalny,0.09330766977709415,V:ADJ,-alny
łowczy,opatrznościowy,0.19270628805988999,N:ADJ,-owy
chorąży,kochanek,0.2955930224693444,ADJ:N,-ek
chorąży,wystawność,0.13980359720470104,ADJ:N,-ość
kowal,mienie,0.11130662980807016,V:N,-enie
łowczy,zasygnalizowanie,0.12973607502713724,V:N,-anie
pytanie,treserka,0.08532296260877614,N:N,-ka
pytanie,domowo,0.08036063261722493,ADJ:ADV,-o
szczęście,pożądać,0.14761847665313732,V:V,po-
algorytm,zapierdalać,0.01922641649152823,V:V,-ać
algorytmiczny,butność,0.15891301044383155,ADJ:N,-ość
tępy,namolność,0.3743522861398243,ADJ:N,-ość
tępak,uralski,0.2364470659747806,N:ADJ,-ski
pauza,religijnie,-0.003252428344481917,ADJ:ADV,-ie
szczęśliwy,rozpustnie,0.2153292080826874,ADJ:ADV,-ie
szklisty,ulicznik,0.10818473286654584,ADJ:N,-ik
prać,narkomanka,0.196399553342125,N:N,-ka
stary,oburęczność,0.006542371326426655,ADJ:N,-ość
stary,Mikołajka,0.07400323771618311,N:N,-ka
slawista,grawitować,0.04884866274428534,N:V,-ować
mezalians,wegetatywność,0.21004060691794202,ADJ:N,-ość
listwa,Bielawiec,0.13484416188505433,N:N,-iec
bażant,pogranicznik,0.2093819676762847,N:N,-nik
chłopię,różnienie,0.2779201269574094,V:N,-enie
dziewczę,słowiańskość,0.1791825361098267,ADJ:N,-ość
chłopię,bezpartyjność,0.0464846594537075,ADJ:N,-ość
waluta,lustracja,0.26497938823456146,V:N,-cja
lis,akustyczny,0.09822081070894673,N:ADJ,-ny
mankiet,wypłacić,0.19357006442326163,N:V,-ić
lis,arabistka,0.32507702676549177,N:N,-ka
dostojny,wygotować,0.041296110407705644,V:V,wy-
dostojny,adamaszkowy,0.3219460763281572,N:ADJ,-owy
dygnitarz,kajmakowy,0.22742747064636504,N:ADJ,-owy
nienaganny,owocowanie,0.1409701946525459,V:N,-anie
nagana,pomajtać,0.25057243587113454,V:V,po-
mezozoik,krostka,0.18369059889923378,N:N,-ka
pokrzywa,rzeczka,0.2453945742912904,N:N,-ka
niewola,śliniak,0.18963110429805907,N:N,-ak
działo,ekwilibrystyczny,0.09722340659933337,N:ADJ,-ny
młot,objawienie,0.05195258823422533,V:N,-enie
młot,Sadowski,0.19044309086774647,N:N,-ski
miedź,klęczenie,0.08201359477238213,V:N,-enie
żelazo,bajeczność,0.19038295248567194,ADJ:N,-ość
żelazo,skrobaczka,0.2670222784716221,V:N,-aczka
towar,gorzkość,0.07305055153858309,ADJ:N,-ość
chłodno,opowiedzieć,0.18280025677835043,V:V,o-
pojemnik,antykwarycznie,0.2133017664743896,ADJ:ADV,-ie
wrzód,zacementowanie,0.27703520049896135,N:N,za-
wrzód,przepracować,0.13537981850577907,V:V,prze-
słowiański,komandoski,0.23557268599464332,N:ADJ,-ki
załamać,kilogramowy,0.07930674699067697,N:ADJ,-owy
wąs,wątpliwie,0.11979010450321792,ADJ:ADV,-ie
wąs,dzieciobójczyni,0.040921953554541535,N:N,-yni
pieścić,wyczuwalność,0.3354100971715859,ADJ:N,-ość
pieścić,bananowiec,0.14927280346367566,N:N,-owiec
pieścić,miesięcznie,0.14560267944800176,ADJ:ADV,-ie
pieszczoch,bacznie,0.13614683655066973,ADJ:ADV,-ie
męskoosobowy,osłabienie,0.0452511071767262,V:N,-enie
skryć,gończy,0.184408222558329,N:ADJ,-czy
skryć,żonglerski,0.11492689866564809,N:ADJ,-ski
skryty,bandycko,0.10420871353848782,ADJ:ADV,-o
wymiana,odczuć,0.1875464748235368,V:V,od-
Hucuł,opleść,0.059807423449719455,V:V,o-
garb,zasmucenie,0.09769853674596995,V:N,-enie
wrona,Paflagończyk,0.15064129710931806,N:N,-czyk
robot,Dylewicz,0.03931901120561232,N:N,-wicz
robota,słony,0.17997953341770068,N:ADJ,-ny
rząd,bogato,0.13011534794741197,ADJ:ADV,-o
słoń,napiąć,0.12497543972670133,V:V,na-
słoń,habilitować,0.15106588517479902,N:V,-ować
dziad,podręcznik,0.17927754677320762,ADJ:N,-ik
sceptyczny,skrzydło,0.07964486429511175,V:N,-dło
epika,odczasownikowy,0.22037977728683078,ADJ:ADJ,od-
epika,posadzkarz,0.04228452440183139,N:N,-arz
epicki,przeczyszczający,0.17784088353157734,V:ADJ,-ący
liryka,bezpruderyjność,0.2745226137693868,ADJ:N,-ość
litr,wędkarstwo,0.09266120062812866,N:N,-stwo
Wersal,schronowy,0.14557102948252143,N:ADJ,-owy
Darwin,miodny,0.16210769122892843,N:ADJ,-ny
maoista,sprawka,0.21451967978058128,N:N,-ka
maoista,wyartykułować,0.16866407548211426,V:V,wy-
krewny,zwiedzenie,0.1056788702234539,V:N,-enie
pchać,wodewilowy,0.10167712229873171,N:ADJ,-owy
bolszewik,zapuścić,0.07472639872896514,V:V,za-
kończyć,wokalizm,0.17410260563151403,ADJ:N,-izm
dokończyć,sporadyczność,0.04267884294818103,ADJ:N,-ość
węgiel,sugerowanie,0.09705301470522598,V:N,-anie
samochód,zdejmować,0.11341240472327363,V:V,-ować
lit,gnębienie,0.012547610565800116,V:N,-enie
wapń,tarasowy,0.20459203931125647,N:ADJ,-owy
beryl,włościanin,0.09362959633415802,N:N,-anin
tlen,lisiura,0.13134074992118205,N:N,-ura
chlapać,zdumiewająco,0.07207073890642424,ADJ:ADV,-o
podkładać,ortodontka,0.22335319230111073,N:N,-ka
podstawa,mamutowiec,0.1031909291028561,N:N,-owiec
kontrowersja,zainwestować,0.06992733192754996,V:V,za-
łabędź,szarlatanka,0.20064642549714873,N:N,-ka
drzewo,spoufalony,0.13277304654448474,V:ADJ,-ony
dech,zwiędnąć,0.22244837799097217,V:V,z-
trzebić,szajbus,0.1613804905970253,N:N,-us
zwierz,postarzały,0.1393421313213138,V:ADJ,-ały
gonić,towarzystwo,0.09439709183838141,ADJ:N,-stwo
rządzić,nadarzyć,0.28767410928189396,V:V,na-
zarządzić,przedpołudniowy,0.15240198693468,N:ADJ,-owy
zarządzić,heraldyczny,-0.0015881191642643788,N:ADJ,-ny
zarządzić,komuszy,0.16166239124519355,N:ADJ,-y
nieczytelny,faksowy,0.3309185827175578,N:ADJ,-owy
tekst,nadleśnictwo,0.003496098988918339,N:N,nad-
nazizm,dymnik,0.09507189066162247,N:N,-nik
neonazista,zupełność,0.08495020383684992,ADJ:N,-ość
gotyk,iluminować,0.3019861853069252,N:V,-ować
neogotyk,paradoksalność,0.1529384609204616,ADJ:N,-ość
maltuzjanizm,patriotyczny,0.2657404665717966,N:ADJ,-yczny
terapia,strzelać,0.033072425029685215,V:V,-ać
impresjonizm,symulant,0.03792706340181917,N:N,-ant
impresjonizm,biografizm,0.4341286612741384,N:N,-izm
wzruszyć,sypialnia,0.0697869270270901,V:N,-alnia
ruszyć,dybanie,0.26010305081412133,V:N,-anie
arbitralny,flaszka,0.0864508303718513,N:N,-ka
retoryka,sztywnie,0.11386304773572387,ADJ:ADV,-ie
retoryczny,transkrypcyjny,0.2781872053551129,N:ADJ,-ny
psychoanalityk,finalny,0.10240627105998268,N:ADJ,-ny
analityk,przebyć,0.04785817486120714,V:V,prze-
kruszyć,weselnik,0.25849164289923465,ADJ:N,-ik
mięso,biedota,0.26008008381260983,N:N,-ota
mięso,krzyżowa,0.11453614586348182,ADJ:N,-a
stroić,obiciowy,0.15519683059869982,N:ADJ,-owy
oparzyć,Sienkiewicz,0.09082627701357382,N:N,-owicz
oparzyć,ssawka,0.2789638983561429,V:N,-awka
odmrozić,alimenciarz,0.21914068886760085,N:N,-arz
grzebać,wyważyć,0.23677295287587974,V:V,wy-
trzonek,kształcić,0.09640894266616284,N:V,-ić
owad,ewoluowanie,0.0402246100591398,V:N,-anie
akurat,imitator,0.0138381281139488,V:N,-ator
robić,borek,0.0910897414930123,N:N,-ek
robić,karimatka,0.23974664685983504,N:N,-ka
wędzić,chłodno,0.24532198822786433,ADJ:ADV,-o
skąpy,żarliwość,0.1558200551016654,ADJ:N,-ość
smarkać,podpuszczkowy,0.22126265880105767,N:ADJ,-owy
smarkać,uogólniać,0.2752439457775002,V:V,-ać
zakręt,narychtować,0.14935532838322718,V:V,na-
zawijać,szafarnia,0.18154427486038127,N:N,-nia
skok,liturgika,0.05781087594810741,N:N,-ka
wielobój,prehistoryczny,0.12903638941075957,N:ADJ,-ny
gruda,wystarczalny,0.1591973794283933,V:ADJ,-alny
wiosło,wypadanie,0.10559521441960784,V:N,-anie
ząb,przesortować,0.16169592234467633,V:V,prze-
walić,ceremonialny,0.07512401427334559,N:ADJ,-alny
wielobój,metaliczność,0.1037011429281054,ADJ:N,-ość
akuratny,atawistyczny,0.2854814649498587,N:ADJ,-yczny
lekkomyślny,faszerowanie,0.12364601682757681,V:N,-anie
chasyd,parapetówka,0.07429900393923572,N:N,-ówka
paskal,Janka,0.09055082532400094,N:N,-ka
uroić,prawicowy,0.11929212936209466,N:ADJ,-owy
minować,kolcowy,0.33617866330587387,N:ADJ,-owy
żółw,walencyjny,0.315733497625337,N:ADJ,-ny
aspołeczny,kanonizacja,0.12430560278379477,V:N,-cja
prawić,odciążenie,0.047950439994246086,V:N,-enie
nastawić,natryskowy,0.2481264642974007,N:ADJ,-owy
nastawiać,nieuczciwie,0.13168647705801917,ADJ:ADV,-ie
wybuch,suspensa,0.05681414168337706,N:N,-a
wypał,osuwać,0.17729483401924662,V:V,o-
czaszka,kusiciel,0.15095038971923125,V:N,-ciel
wicher,konfederować,0.17329476901827434,N:V,-ować
garncarz,Drozdek,0.21750794475726354,N:N,-ek
garncarz,upitrasić,0.2140914983803588,V:V,u-
podsłuchiwać,skrótowiec,0.1296556899888106,N:N,-owiec
żelazo,chamisko,0.16216630908161012,N:N,-isko
wyciąć,reorganizować,0.2418600982890724,N:V,-ować
demokratyczny,ostro,0.1333193374951609,ADJ:ADV,-o
amerykański,olimpijka,0.2798431157519736,N:N,-ka
trzeć,wybaczyć,0.2197159805162019,V:V,wy-
miesięczny,żyłka,0.11792692918139802,N:N,-ka
głęboki,więzienie,0.11697117416930924,V:N,-enie
Józef,uszycie,0.059989190944603976,V:N,-ie
słoneczny,wkurzenie,0.1133101152770204,V:N,-enie
biegunowy,stylistyczny,0.23149391395014463,N:ADJ,-ny
pęseta,znaczeniowo,0.17150854867720955,ADJ:ADV,-o
jedenasty,zastępowa,0.11831760049574824,N:N,-owa
gromada,ślimacznica,0.2948199747852187,N:N,-nica
rząd,sygnalizator,0.2023662015412333,V:N,-ator
gromada,bombowo,0.13805405184615072,ADJ:ADV,-o
rodzaj,podcierać,-0.045501706266630304,V:V,-ać
gatunek,niepodległościowy,0.15892565356912813,N:ADJ,-owy
utonąć,bielski,0.06272146615121255,N:ADJ,-ski
stok,dwupłatowy,0.19651457012886464,N:ADJ,-owy
owinąć,kwitować,0.26959854269828865,N:V,-ować
upadać,makabrycznie,0.1941534324102412,ADJ:ADV,-ie
wypadać,nieświadomie,0.08607288434443938,ADJ:ADV,-ie
opadać,wstecznictwo,0.11106265268947957,ADJ:N,-ctwo
zapadać,transmutować,0.28773390802216836,N:V,-ować
napadać,osiadanie,0.12600046099003537,V:N,-anie
rozpadać,szafiasty,0.1942528040589553,N:ADJ,-asty
dopadać,oponentka,0.24534421938475592,N:N,-ka
przepadać,olimpijsko,0.13628577366690786,ADJ:ADV,-o
frunąć,olewać,0.3021149564001786,V:V,-wać
fruwać,potasowy,-0.003860352165045544,N:ADJ,-owy
osunąć,połapać,0.25216091251409734,V:V,po-
odsunąć,ekspiacyjny,0.1944306339518973,N:ADJ,-ny
zgiąć,klekotać,0.29848828521189663,N:V,-ać
klon,socjaldemokratyczny,0.12298134509557657,N:ADJ,-yczny
klonować,ręcznik,0.06966514868139873,N:N,-nik
zaginąć,regimentarz,0.104332477048524,N:N,-arz
wyginąć,samowarek,0.2095065054229377,N:N,-ek
mknąć,przekroczyć,0.3063028785135551,V:V,prze-
milknąć,opędzać,0.41350910591007883,V:V,-ać
dotknąć,dramatopisarski,0.07978734529392306,N:ADJ,-ski
natknąć,zbrojeniówka,0.08932739329056594,N:N,-ówka
glej,uszczypliwie,0.061583039478071644,ADJ:ADV,-ie
miąć,zestawienie,0.10484531187444535,V:N,-enie
nająć,kwaskowatość,0.05139108074640775,ADJ:N,-ość
wynająć,zagrożenie,0.10557143567046878,V:N,-enie
odjąć,żydowski,0.037343372672580144,N:ADJ,-owski
objąć,skorodować,0.16239896863411096,V:V,s-
jechać,jednowymiarowość,0.06103065122368112,ADJ:N,-ość
wyjąć,żółwik,0.08574322334867868,N:N,-ik
minąć,ortograficznie,0.10169613655449072,ADJ:ADV,-ie
ominąć,bezpośrednio,0.21921239999906827,ADJ:ADV,-o
mrugnąć,zbytni,0.12067602542427003,N:ADJ,-ni
lęk,popijanie,0.13806486526442263,V:N,-anie
lęg,dziewczynka,0.161385607751922,N:N,-ka
huknąć,wydukać,0.3591849303529201,V:V,wy-
moknąć,tetragonalny,0.13711596270673598,N:ADJ,-alny
nasiąknąć,pojmać,0.22688994163499265,V:V,po-
spożyć,czternastokrotnie,0.08948060470367802,ADJ:ADV,-ie
mózgowie,asfaltownia,0.16819050728547924,N:N,-ownia
pogłębić,powszednio,0.14159341444269025,ADJ:ADV,-o
wylot,pięćdziesięciolatka,0.17184840576565463,N:N,-ka
waza,lutnictwo,0.18409712540815115,N:N,-ctwo
ślizgać,czyszczenie,0.13899339695696522,V:N,-enie
wrotkarz,anarchista,0.33483341038134473,N:N,-ista
kropla,prawnuczka,0.1497436757113788,N:N,-ka
odlewać,płaszczyznowy,0.29281901050437953,N:ADJ,-owy
olewać,Portugalka,0.08043065605354749,N:N,-ka
dolewać,błyskotliwość,0.14933795474917655,ADJ:N,-ość
spieprzyć,dowartościować,0.37356449350185816,V:V,do-
spieprzać,koszmarność,0.32236836458648666,ADJ:N,-ość
jebać,stworzyć,0.14779088247157435,V:V,s-
jebnąć,derbowy,0.19371772832658918,N:ADJ,-owy
spierdolić,mrówkować,0.46509592134645783,ADJ:V,-ać
spierdalać,skierniewiczanka,0.13801906105138784,N:N,-ka
wypierdolić,zasmakować,0.24524953704623853,V:V,za-
pierdolić,obrabianie,0.27654020146026725,V:N,-anie
wypierdolić,pradziadek,0.09766307922728945,N:N,-ek
wypierdalać,darzenie,0.17578153079072156,V:N,-enie
żyła,słodownia,0.09131361415070438,V:N,-nia
wmawiać,ślizgawka,0.12666474431509467,V:N,-awka
kosmos,energetyczny,0.17174884051849948,N:ADJ,-ny
drogi,piętnówka,0.13098591228229828,N:N,-a
pocić,popędzać,0.337780180824786,V:V,-ać
struna,równać,0.13614839947237334,ADJ:V,-ać
strzyga,dobiec,0.1771907246412886,V:V,do-
puch,małpka,0.1641963488077779,N:N,-ka
puch,śluzowiec,0.25970647962911964,N:N,-owiec
puch,odstąpić,0.006920677652250351,V:V,od-
pietruszka,łagodnieć,0.11970649646463338,ADJ:V,-eć
sprężać,płaskoń,0.052906399482758215,ADJ:N,-oń
szczudło,Kuźniewicz,0.355811645668325,N:N,-wicz
rąb,ochoczy,0.10221217722429132,N:ADJ,-czy
chusta,gadzinówka,0.1868210133485002,N:N,-ówka
gwiazda,kustoszka,0.1965988077225057,N:N,-ka
burknąć,kupka,0.1922399688934595,N:N,-ka
zalecić,poradnia,0.23446893774978728,N:N,-nia
pylenie,komasowanie,0.2512195141209639,V:N,-anie
pylić,feudalizm,0.1369764206517815,ADJ:N,-izm
pył,klasycystyczny,0.06957954852366466,N:ADJ,-yczny
krzem,dyżurka,0.1268136753795428,N:N,-ka
węgieł,anatomik,0.1833605286886778,N:N,-ik
węgiel,międzyuczelniany,0.13442179640445562,ADJ:ADJ,między-
węgiel,wygenerowanie,0.10174545369425747,V:N,-anie
wapień,Westfalczyk,0.2241153904356611,N:N,-czyk
wapno,pokonywanie,0.0718246354223675,V:N,-anie
wapń,kląskanie,0.20301571796992013,V:N,-anie
wapń,frajerstwo,0.10828123347869811,N:N,-stwo
mrugać,szczawian,0.1752841851905229,N:N,-an
wymioty,czarodziejsko,0.19243591949014793,ADJ:ADV,-o
wdowa,podkurczyć,0.09831658733622961,V:V,pod-
wdowa,heteroseksualista,0.13197973390588935,N:N,-ista
wiercić,antropofagia,0.10120318873803735,N:N,-ia
narzędzie,garbus,0.11535533217032135,N:N,-us
wyrzynać,granatnik,0.05481882318370612,N:N,-nik
rąbać,reżimowy,0.09901237968334531,N:ADJ,-owy
układać,śledzik,0.0878962298735243,N:N,-ik
marznąć,przewertować,0.17109411888750126,V:V,prze-
chlapnąć,pogromczyni,0.1719481913689047,N:N,-yni
pochlapać,oblepić,0.4576278568426553,N:V,-ić
Kalifornia,zapięcie,0.09798605021106177,V:N,-ęcie
Kalifornia,upuścić,0.05377923047366939,V:V,u-
młody,zsiadać,0.19612195144887645,V:V,z-
ciepło,tępak,0.07113910481195884,ADJ:N,-ak
buk,zimować,0.22119073506774445,N:V,-ować
jagła,spopularyzowanie,0.09431119510626196,V:N,-anie
strącić,łamliwość,0.13537457394968688,ADJ:N,-ość
stracić,synonimiczny,0.04170785420300771,N:ADJ,-iczny
bób,mężobójstwo,0.21617252553397626,N:N,-stwo
ślaz,wyniuchać,0.16078286692181176,V:V,wy-
dynia,przenigdy,0.03246470099370169,ADV:ADV,prze-
mydlenie,wieczorowy,0.12247643881321191,N:ADJ,-owy
jagoda,faksować,0.099742527075101,N:V,-ować
ślaz,ziarniniak,0.38250401345109675,N:N,-ak
kołdra,galicyjski,0.09542999879790737,N:ADJ,-ski
łysy,miodek,0.2949456249338387,N:N,-ek
gra,hermafrodytyzm,0.1646574828777807,N:N,-yzm
grań,zadecydowanie,0.059172483943367715,V:N,-anie
mierzyć,zarodnikowy,0.21187368567724363,N:ADJ,-owy
polatać,przymilnie,0.20794851766871802,ADJ:ADV,-ie
kipieć,zdechnąć,0.3068863054871587,V:V,-nąć
gryźć,krymski,0.14764808858015321,N:ADJ,-ski
ugryźć,wypadać,0.2387591725375895,V:V,wy-
zagryźć,zapałka,0.2454065640686025,N:N,-ka
kąsać,holenderski,0.03381811880914953,N:ADJ,-ski
ukąsić,antyfonarz,0.05671330499443017,N:N,-arz
kroić,pilotować,0.20296001244979123,N:V,-ować
pokroić,jamniczek,0.1652727834050014,N:N,-ek
złodziej,dzieciąteczko,0.13439758879757835,N:N,-eczko
spalić,obiecujący,0.036025756565421396,V:ADJ,-ący
spalać,brzoskwinka,0.1273368757844977,N:N,-ka
zajarać,myśliwski,0.06524432895403354,N:ADJ,-ski
chwast,oporność,0.1683275134791351,ADJ:N,-ość
strumyk,wędrowniczy,0.12715765438454363,N:ADJ,-czy
archiwum,Ukrainka,0.06189373007848642,N:N,-ka
dobrać,owalnica,0.05221934228544234,N:N,-nica
jechać,debetowy,0.23276137634549876,N:ADJ,-owy
żgnąć,Poloczka,0.16812769037776265,N:N,-ka
dziobać,śrutownik,0.2715624252485509,V:N,-nik
błazen,wydoskonalić,0.2927279630202546,V:V,wy-
capnąć,mówienie,0.1655935647993927,V:N,-enie
męczyć,talkowy,0.1851731961069354,N:ADJ,-owy
stos,opad,0.27628615383817157,N:N,o-
dąb,nieproduktywny,0.12215819517831694,ADJ:ADJ,nie-
dąb,ozięble,0.07848595295710437,ADJ:ADV,-e
dąb,banknotowy,0.19224959609571113,N:ADJ,-owy
sosna,imprezowiczka,0.22996864740267675,ADJ:N,-iczka
stopa,przewodnik,0.14894538987304506,ADJ:N,-ik
polubić,alkoholan,0.16505199292186445,N:N,-an
trup,krzywość,0.16256713201225836,ADJ:N,-ość
trup,dokumentować,0.041339990444741126,N:V,-ować
kwas,popaść,0.09208476836881052,V:V,po-
ćma,klerykalnie,0.15080634080881206,ADJ:ADV,-ie
rozłupać,fizyczny,0.14445853996331715,N:ADJ,-yczny
rozłupać,dalmatyńczyk,0.18198558198621317,ADJ:N,-czyk
ziarno,labializacja,0.05074826883702621,ADJ:N,-izacja
piwo,skomunikować,0.07677300112753704,V:V,s-
piwo,ordynarność,0.1367670811358117,ADJ:N,-ość
piwo,Sebastianek,0.09529954152629516,N:N,-ek
nęcić,aresztancki,0.19120654403756598,N:ADJ,-cki
oskrzele,terroryzowanie,0.09942273832911008,V:N,-anie
Czarnogóra,barkowy,0.17352527259787243,N:ADJ,-owy
rozwód,wyświechtany,0.08578241629288175,V:ADJ,-any
malować,nieboraczek,0.11270984573872789,N:N,-ek
cena,nadwzgórze,0.1364792205308596,N:N,nad-
kisić,podrzynać,0.3468294910897567,V:V,-ać
protekcjonalny,offsetowy,0.12959774700682292,N:ADJ,-owy
tygodnik,Hanak,0.09688498040786087,N:N,-ak
nekromanta,zabliźnić,0.15204516425393877,V:V,za-
miesięcznik,półanalfabetyzm,0.11114955234554025,N:N,-yzm
nieumyślny,rozproszenie,0.18671894931180533,V:N,-enie
noblista,ołówek,0.19822791419957886,N:N,-ek
plaża,skomplikowanie,0.06066043635129359,ADJ:ADV,-ie
plażowicz,samochodziarz,0.3745405184604135,N:N,-arz
żniwo,świnka,0.11964941886689717,N:N,-ka
pomidor,głosownia,0.08807905428187202,N:N,-ownia
dno,włóczęga,0.09620456553376444,V:N,-ęga
strona,pieczeniarz,0.08428179012061299,N:N,-arz
lala,mięsożerca,0.12762674759599835,N:N,-żerca
lala,podciśnienie,0.14078812849950373,N:N,pod-
strojny,sieciowy,0.09059460850085288,N:ADJ,-owy
strojny,strażnik,0.20593896285965307,N:N,-nik
wyrwać,wroni,0.11302161578516035,N:ADJ,-i
zwijać,normatywność,0.03198413711327808,ADJ:N,-ość
ukryć,Wojtasowa,0.15125722459384106,N:N,-owa
pokryć,postąpić,0.2577670007158439,V:V,po-
ukryć,uciekinierski,0.24877592363384005,N:ADJ,-ski
wykryć,krzesełko,-0.0010499903751350903,N:N,-ko
nakryć,prototypowy,0.030438822225599238,N:ADJ,-owy
wyłom,konfiguracyjny,0.0917358435909178,N:ADJ,-ny
stać,oblec,0.2446066451960539,V:V,ob-
stojak,zreferować,0.09771873733928815,V:V,z-
róg,dezaktualizować,0.0063967035996006505,N:V,-ować
kwartał,wysyłka,0.17499637473945207,V:N,-ka
Czechosłowak,przedziurawić,0.09604208992974361,V:V,prze-
Pakistan,przesadzenie,0.10104064403179758,V:N,-enie
wino,czcicielka,0.15142202937573235,N:N,-ka
Mongoł,barmanka,0.26012502200177945,N:N,-ka
wiosna,kapitulancko,0.09596266712287671,ADJ:ADV,-o
Wietnam,zakres,0.18035494254784967,N:N,za-
czuwać,proszek,0.022206271472184902,N:N,-ek
Gabon,zatruwanie,0.09070297914718828,V:N,-anie
Gabon,Mendroch,0.17550640691779718,N:N,-och
Haitańczyk,stracić,0.13096341343068363,V:V,s-
predyspozycja,rtęciowy,0.08750181594373219,N:ADJ,-owy
Malezja,nieprzemakalność,0.14030678941799057,ADJ:N,-ość
Malediwy,gorzelnictwo,0.05589784485047122,N:N,-ctwo
Malediwy,rozsiewacz,0.13165730993647995,V:N,-acz
egzystencja,freudysta,0.34667551384402784,N:N,-ysta
miotła,fizol,0.22039938875060217,ADJ:N,-ol
miotła,wibrator,0.2016494546539831,V:N,-ator
samobójca,zielonkawo,0.10035125726423089,ADJ:ADV,-o
Erytrea,zmęczony,0.061496331879728694,V:ADJ,-ony
Erytrea,malec,0.06921800362849373,ADJ:N,-ec
pet,wysmukłość,0.08283252267461816,ADJ:N,-ość
dziegieć,Wierzbowski,0.1929146001754134,N:N,-ski
żebranie,mleczak,0.10026513335809839,N:N,-ak
Namibia,wszechświatowy,0.17171724835784152,N:ADJ,-owy
Etiopia,dowcipnie,0.0470922502035106,ADJ:ADV,-ie
Etiopia,ględzenie,0.13460220410213242,V:N,-enie
utopia,sprzedajny,0.13935679435803938,V:ADJ,-ny
kotlet,ściągnąć,0.10424424238666197,V:V,-nąć
prezent,łypanie,0.0950262833612242,V:N,-anie
Libia,Medyjczyk,0.17435947081133574,N:N,-czyk
Libia,pastelowość,0.1593520496506433,ADJ:N,-ość
Somalia,optymistka,0.11234339017922723,N:N,-ka
kuper,przystosowywanie,0.050299025427034905,V:N,-anie
kuper,betoniarnia,-0.032105247750832566,N:N,-nia
żebro,konferansjerka,0.08492934009056086,N:N,-ka
koper,nagrodzenie,0.025625964125840506,V:N,-enie
brzuch,spożyć,0.23923019051701655,V:V,s-
brzuch,dosolić,0.26047571404563774,V:V,do-
nos,kukiełka,0.1723510861444939,N:N,-ka
nosek,Kajetanowicz,0.21882271880871218,N:N,-wicz
cholewa,hamburgerowy,0.12346180545503538,N:ADJ,-owy
łyżwa,zatrzeć,0.10662500733484681,V:V,za-
rak,łazik,0.11738294362307422,V:N,-ik
Chocz,płynność,0.0844326502368018,ADJ:N,-ość
Chorzów,objazdowy,0.22942961359627045,N:ADJ,-owy
Pleszew,trendowy,0.0486310981807736,N:ADJ,-owy
taternik,umyślny,0.10685016212511522,N:ADJ,-ny
wileński,szalówka,0.12550701327971725,V:N,-ówka
ptaszyna,promienisty,0.15271829619089528,N:ADJ,-isty
ptaszy,akcik,0.2999166376773086,N:N,-ik
ptasi,etyczka,0.11849525033908326,N:N,-ka
płot,wymawianie,0.10128426858819306,V:N,-anie
kret,młotownia,0.16559335100950823,N:N,-ownia
kret,schabik,0.24604484243151536,N:N,-ik
