pivot,inflection,similarity,category
igrać,toniecie,0.90137947,V;PRS;2;PL
igrać,będziecie polowały,0.83892787,V;FUT;2;PL
igrać,chowałyśmy,0.8797681,V;PST;1;PL
igrać,marnowało,0.9110735,V;PST;3;SG;NEUT
igrać,nastawią,0.84895164,V;FUT;3;PL
igrać,identyfikowali,0.8898208,V;PST;3;PL;MASC;HUM
igrać,poprosiłaś,0.8733155,V;PST;2;SG;FEM
igrać,będzie chłeptała,0.87280995,V;FUT;3;SG;FEM
igrać,będzie błyskało,0.848471,V;FUT;3;SG;NEUT
igrać,będziesz gapił,0.8654519,V;FUT;2;SG;MASC
igrać,wędrował,0.88121074,V;PST;3;SG;MASC
igrać,chłeptaliście,0.8587992,V;PST;2;PL;MASC;HUM
igrać,odpoczywałaś,0.84579587,V;PST;2;SG;FEM
igrać,bełtał,0.921495,V;PST;3;SG;MASC
igrać,będziemy obciążały,0.84263754,V;FUT;1;PL
igrać,przysięgali,0.9107653,V;PST;3;PL;MASC;HUM
igrać,opróżni,0.928123,V;FUT;3;SG
igrać,będę leczyła,0.8592691,V;FUT;1;SG;FEM
igrać,włączałam,0.84617996,V;PST;1;SG;FEM
igrać,wymówię,0.89739525,V;FUT;1;SG
igrać,koiliście,0.86515445,V;PST;2;PL;MASC;HUM
igrać,wziąłem,0.9111224,V;PST;1;SG;MASC
igrać,dedykowaliście,0.8000049,V;PST;2;PL;MASC;HUM
igrać,nęciła,0.8855829,V;PST;3;SG;FEM
imponować,potwierdzałyście,0.8943553,V;PST;2;PL
imponować,pląsa,0.8896787,V;PRS;3;SG
imponować,rzucamy,0.89327335,V;PRS;1;PL
imponować,uwiodę,0.9324094,V;FUT;1;SG
imponować,będziecie czyściły,0.88842183,V;FUT;2;PL
imponować,rozbiją,0.92274845,V;FUT;3;PL
imponować,zakocha,0.9031399,V;FUT;3;SG
imponować,smarkałaś,0.90196925,V;PST;2;SG;FEM
imponować,będzie nadzorował,0.85207534,V;FUT;3;SG;MASC
imponować,będziemy gorzeli,0.886107,V;FUT;1;PL;MASC;HUM
imponować,lubiły,0.92490166,V;PST;3;PL
imponować,wybuchnie,0.8820455,V;FUT;3;SG
imponować,będę chłeptała,0.8919324,V;FUT;1;SG;FEM
imponować,będziecie ograniczały,0.91063946,V;FUT;2;PL
imponować,będziecie parowali,0.89492667,V;FUT;2;PL;MASC;HUM
imponować,ripostowali,0.8705005,V;PST;3;PL;MASC;HUM
imponować,rodziłam,0.90874934,V;PST;1;SG;FEM
imponować,puszczałem,0.93178827,V;PST;1;SG;MASC
imponować,będziemy opiekowały,0.90264994,V;FUT;1;PL
imponować,pędziłyście,0.90718335,V;PST;2;PL
imponować,postradałaś,0.89866227,V;PST;2;SG;FEM
imponować,zachorowałem,0.92453325,V;PST;1;SG;MASC
imponować,dochodzą,0.92274404,V;PRS;3;PL
imponować,będę zasługiwał,0.8216224,V;FUT;1;SG;MASC
imponować,lękało,0.8969181,V;PST;3;SG;NEUT
imponować,będziesz chwaliła,0.90392125,V;FUT;2;SG;FEM
imponować,jadam,0.89528036,V;PRS;1;SG
imponować,doceniałaś,0.9153692,V;PST;2;SG;FEM
imponować,jeździło,0.902048,V;PST;3;SG;NEUT
imponować,ściągnie,0.928607,V;FUT;3;SG
imponować,obgadały,0.89293355,V;PST;3;PL
imponować,będziecie pomagali,0.90701157,V;FUT;2;PL;MASC;HUM
iskać,rozgrzeszę,0.9051547,V;FUT;1;SG
iskać,będą kradły,0.8625929,V;FUT;3;PL
iskać,pędziłaś,0.89399415,V;PST;2;SG;FEM
iskać,będzie płaciło,0.8459593,V;FUT;3;SG;NEUT
iskać,przegapiłem,0.91230357,V;PST;1;SG;MASC
iskać,zdiagnozowaliście,0.8777726,V;PST;2;PL;MASC;HUM
iskać,przypominamy,0.8202171,V;PRS;1;PL
iskać,będą pisali,0.86621284,V;FUT;3;PL;MASC;HUM
iskać,paliłam,0.9436062,V;PST;1;SG;FEM
iskać,maskowała,0.9192695,V;PST;3;SG;FEM
iskać,bawiłeś,0.9011204,V;PST;2;SG;MASC
iskać,leźliśmy,0.9214613,V;PST;1;PL;MASC;HUM
iskać,będziecie negocjowali,0.8794881,V;FUT;2;PL;MASC;HUM
iskać,męczy,0.93582815,V;PRS;3;SG
iskać,pokazywała,0.8660636,V;PST;3;SG;FEM
iskać,przytuliłyście,0.8730327,V;PST;2;PL
iskać,będziecie pożyczały,0.84474355,V;FUT;2;PL
iskać,nękałam,0.8816787,V;PST;1;SG;FEM
iskać,próbujesz,0.93332684,V;PRS;2;SG
iskać,będziesz mądrzał,0.87966096,V;FUT;2;SG;MASC
iskać,śniliście,0.89097476,V;PST;2;PL;MASC;HUM
iskać,zdementowałaś,0.8861267,V;PST;2;SG;FEM
iskać,będziemy pokrywały,0.7958185,V;FUT;1;PL
iskać,rozproszymy,0.913641,V;FUT;1;PL
iskać,drgamy,0.93953294,V;PRS;1;PL
iskać,będzie uczyła,0.8422042,V;FUT;3;SG;FEM
iskać,woniejemy,0.9271268,V;PRS;1;PL
iskać,parskały,0.9202116,V;PST;3;PL
iskać,drzemało,0.9247112,V;PST;3;SG;NEUT
iskać,będziecie drylowali,0.90812045,V;FUT;2;PL;MASC;HUM
iskać,śmieszkowało,0.9100073,V;PST;3;SG;NEUT
iskać,ruszamy,0.9496747,V;PRS;1;PL
jąć,tyliśmy,0.9080417,V;PST;1;PL;MASC;HUM
jąć,jeździliśmy,0.90548515,V;PST;1;PL;MASC;HUM
jąć,rozmyślił,0.89798635,V;PST;3;SG;MASC
jąć,kroiłam,0.9388998,V;PST;1;SG;FEM
jąć,ukryjecie,0.94030243,V;FUT;2;PL
jąć,będziemy tęskniły,0.8557062,V;FUT;1;PL
jąć,zainsynuował,0.86413753,V;PST;3;SG;MASC
jąć,nastawi,0.88647383,V;FUT;3;SG
jąć,strzelały,0.91325724,V;PST;3;PL
jąć,będę liniała,0.9255695,V;FUT;1;SG;FEM
jąć,zjebię,0.9329021,V;FUT;1;SG
jąć,tolerował,0.924314,V;PST;3;SG;MASC
jąć,zjedliśmy,0.8758337,V;PST;1;PL;MASC;HUM
jąć,spuszczaliśmy,0.88352895,V;PST;1;PL;MASC;HUM
jąć,będziecie smarkały,0.9078383,V;FUT;2;PL
jąć,opuszcza,0.91345793,V;PRS;3;SG
jąć,będziemy marły,0.834251,V;FUT;1;PL
jąć,dziwiłeś,0.8939373,V;PST;2;SG;MASC
jąć,liniało,0.9392206,V;PST;3;SG;NEUT
jadać,zagnę,0.89256716,V;FUT;1;SG
jadać,będziemy kosztowali,0.86729056,V;FUT;1;PL;MASC;HUM
jadać,dręczy,0.9281064,V;PRS;3;SG
jadać,zaprowadziłam,0.9347756,V;PST;1;SG;FEM
jadać,rozróżnia,0.90685976,V;PRS;3;SG
jadać,zaiwaniłaś,0.91337395,V;PST;2;SG;FEM
jadać,golili,0.9105648,V;PST;3;PL;MASC;HUM
jadać,będziecie szanowały,0.91055983,V;FUT;2;PL
jadać,będzie pochodziło,0.8439964,V;FUT;3;SG;NEUT
jadać,będą denerwowali,0.8977043,V;FUT;3;PL;MASC;HUM
jadać,mordowali,0.88910145,V;PST;3;PL;MASC;HUM
jadać,wywołasz,0.94049656,V;FUT;2;SG
jadać,namawiamy,0.90370005,V;PRS;1;PL
jadać,sprawdzę,0.9174462,V;FUT;1;SG
jadać,będziecie ukrywali,0.9046702,V;FUT;2;PL;MASC;HUM
jadać,zaprzeczę,0.9213361,V;FUT;1;SG
jadać,mierziłeś,0.90015846,V;PST;2;SG;MASC
jadać,uważałem,0.8726896,V;PST;1;SG;MASC
jadać,zrabowały,0.91570765,V;PST;3;PL
jadać,raziłam,0.93071103,V;PST;1;SG;FEM
jadać,pięły,0.9275106,V;PST;3;PL
jadać,zerwiesz,0.9117739,V;FUT;2;SG
jadać,kipiałeś,0.91329,V;PST;2;SG;MASC
jadać,zabrałem,0.85920334,V;PST;1;SG;MASC
jadać,wkurwiałyśmy,0.8851072,V;PST;1;PL
jadać,grzebałam,0.9352005,V;PST;1;SG;FEM
jadać,będziesz dziękował,0.90487075,V;FUT;2;SG;MASC
jadać,będziesz mknęła,0.8882756,V;FUT;2;SG;FEM
jadać,gwałcili,0.93526316,V;PST;3;PL;MASC;HUM
jadać,gotowałyśmy,0.8870908,V;PST;1;PL
jadać,będziesz pożądał,0.88092035,V;FUT;2;SG;MASC
jadać,będziecie śmieszkowały,0.92270094,V;FUT;2;PL
jąkać,jonizowałyśmy,0.9005431,V;PST;1;PL
jąkać,będziesz kleił,0.9337884,V;FUT;2;SG;MASC
jąkać,klękałem,0.9301772,V;PST;1;SG;MASC
jąkać,uczęszczasz,0.91603976,V;PRS;2;SG
jąkać,przynosiłaś,0.90421563,V;PST;2;SG;FEM
jąkać,będziecie drżeli,0.75497836,V;FUT;2;PL;MASC;HUM
jąkać,żądałam,0.9303613,V;PST;1;SG;FEM
jąkać,haftowali,0.9039901,V;PST;3;PL;MASC;HUM
jąkać,gdaczę,0.92926514,V;PRS;1;SG
jąkać,trzaskaliście,0.90749735,V;PST;2;PL;MASC;HUM
jąkać,lubił,0.9251958,V;PST;3;SG;MASC
jąkać,organizowały,0.8249469,V;PST;3;PL
jąkać,uczęszczałam,0.9051144,V;PST;1;SG;FEM
jąkać,będzie mordował,0.8499543,V;FUT;3;SG;MASC
jąkać,będzie kierowała,0.810978,V;FUT;3;SG;FEM
jąkać,wykorzystywali,0.851346,V;PST;3;PL;MASC;HUM
jąkać,sypiesz,0.93024933,V;PRS;2;SG
jąkać,chwiałeś,0.9353072,V;PST;2;SG;MASC
jąkać,będę egzaminowała,0.84516335,V;FUT;1;SG;FEM
jąkać,kupowały,0.91426384,V;PST;3;PL
jąkać,zniknęłyśmy,0.86720365,V;PST;1;PL
jąkać,myliśmy,0.93545765,V;PST;1;PL;MASC;HUM
jąkać,będą trzymały,0.859997,V;FUT;3;PL
jąkać,wyrządzi,0.8633618,V;FUT;3;SG
jąkać,maszerowałyśmy,0.8947884,V;PST;1;PL
jąkać,będzie przeszkadzało,0.8673881,V;FUT;3;SG;NEUT
jąkać,otworzyłeś,0.8797587,V;PST;2;SG;MASC
jąkać,będzie małpował,0.87772465,V;FUT;3;SG;MASC
jąkać,chadzało,0.9567841,V;PST;3;SG;NEUT
jąkać,będziemy łaknęli,0.84467727,V;FUT;1;PL;MASC;HUM
jąkać,zaniechałeś,0.94656056,V;PST;2;SG;MASC
jąkać,będzie pamiętał,0.85236055,V;FUT;3;SG;MASC
jawić się,będą szczały,0.92301685,V;FUT;3;PL
jawić się,pękniemy,0.9200677,V;FUT;1;PL
jawić się,zbieraliśmy,0.92288667,V;PST;1;PL;MASC;HUM
jawić się,będzie kłócił,0.88201195,V;FUT;3;SG;MASC
jawić się,będziesz bębnił,0.89399916,V;FUT;2;SG;MASC
jawić się,zapomniałam,0.9246149,V;PST;1;SG;FEM
jawić się,wyglądaliśmy,0.89128286,V;PST;1;PL;MASC;HUM
jawić się,dostarczaliście,0.90563244,V;PST;2;PL;MASC;HUM
jawić się,umrzesz,0.89706725,V;FUT;2;SG
jawić się,razisz,0.87355983,V;PRS;2;SG
jawić się,będzie wiosłował,0.89101106,V;FUT;3;SG;MASC
jawić się,będziemy dementowały,0.85384643,V;FUT;1;PL
jawić się,kochasz,0.8693877,V;PRS;2;SG
jawić się,będziemy szczerzyli,0.9155786,V;FUT;1;PL;MASC;HUM
jawić się,działo,0.89152455,V;PST;3;SG;NEUT
jawić się,będziecie czezły,0.9304122,V;FUT;2;PL
jawić się,będą wędrowały,0.90360856,V;FUT;3;PL
jawić się,rażą,0.8734502,V;PRS;3;PL
jawić się,czyniłyśmy,0.90263635,V;PST;1;PL
jebnąć,smutałem,0.8944707,V;PST;1;SG;MASC
jebnąć,uśpili,0.9228962,V;PST;3;PL;MASC;HUM
jebnąć,będę przesadzała,0.8634724,V;FUT;1;SG;FEM
jebnąć,wierzyła,0.9011059,V;PST;3;SG;FEM
jebnąć,burzymy,0.8955599,V;PRS;1;PL
jebnąć,kąsasz,0.91182613,V;PRS;2;SG
jebnąć,będziemy wydostawali,0.82407486,V;FUT;1;PL;MASC;HUM
jebnąć,komentowało,0.93449575,V;PST;3;SG;NEUT
jebnąć,będziecie parkowały,0.8837822,V;FUT;2;PL
jebnąć,będziemy głosowali,0.855367,V;FUT;1;PL;MASC;HUM
jebnąć,skręciła,0.8521244,V;PST;3;SG;FEM
jebnąć,złapałaś,0.9196395,V;PST;2;SG;FEM
jebnąć,będziesz przyjmowała,0.83676994,V;FUT;2;SG;FEM
jebnąć,będą pociły,0.8090871,V;FUT;3;PL
jebnąć,dymili,0.8051266,V;PST;3;PL;MASC;HUM
jebnąć,umówiłam,0.8823784,V;PST;1;SG;FEM
jebnąć,czyniliście,0.91415375,V;PST;2;PL;MASC;HUM
jebnąć,dosięgnę,0.9230165,V;FUT;1;SG
jebnąć,zaprowadziliśmy,0.81473523,V;PST;1;PL;MASC;HUM
jeździć,znalazłem,0.89941245,V;PST;1;SG;MASC
jeździć,będę płonął,0.87833595,V;FUT;1;SG;MASC
jeździć,będę rządziła,0.85149693,V;FUT;1;SG;FEM
jeździć,pożarłyście,0.93037444,V;PST;2;PL
jeździć,jąkacie,0.9160376,V;PRS;2;PL
jeździć,kimają,0.932087,V;PRS;3;PL
jeździć,małpujecie,0.95610505,V;PRS;2;PL
jeździć,wysyłaliście,0.8788834,V;PST;2;PL;MASC;HUM
jeździć,przemyślało,0.9550343,V;PST;3;SG;NEUT
jeździć,wyjąłem,0.8589574,V;PST;1;SG;MASC
jeździć,zaprzeczyło,0.9176346,V;PST;3;SG;NEUT
jeździć,uratowałyśmy,0.85239977,V;PST;1;PL
jeździć,odwiedzają,0.90182626,V;PRS;3;PL
jeździć,płoną,0.9399964,V;PRS;3;PL
jeździć,kolekcjonowały,0.84707075,V;PST;3;PL
jeździć,będziesz cenił,0.8906912,V;FUT;2;SG;MASC
jeździć,mieszał,0.9540321,V;PST;3;SG;MASC
jeździć,będzie dochodziło,0.8364093,V;FUT;3;SG;NEUT
jeździć,podpiszesz,0.9303131,V;FUT;2;SG
jeździć,będziecie ściągały,0.8538498,V;FUT;2;PL
jeździć,rozproszyło,0.9148716,V;PST;3;SG;NEUT
jeździć,będzie znała,0.8667442,V;FUT;3;SG;FEM
jeździć,smakowało,0.9631198,V;PST;3;SG;NEUT
jeździć,umyło,0.92868006,V;PST;3;SG;NEUT
jeździć,pojawiałem,0.8610313,V;PST;1;SG;MASC
jeździć,będziecie cofały,0.882403,V;FUT;2;PL
jeździć,zaczekałem,0.9188387,V;PST;1;SG;MASC
jeździć,kicam,0.91746145,V;PRS;1;SG
jeździć,kręci,0.93489075,V;PRS;3;SG
jeździć,rozgrzeszyłyśmy,0.84126806,V;PST;1;PL
jeździć,posiadaliście,0.9165225,V;PST;2;PL;MASC;HUM
jeździć,będziemy męczyły,0.8589063,V;FUT;1;PL
jodłować,okradaliśmy,0.92830276,V;PST;1;PL;MASC;HUM
jodłować,potwierdziliśmy,0.86403793,V;PST;1;PL;MASC;HUM
jodłować,będzie stawała,0.8730513,V;FUT;3;SG;FEM
jodłować,szukały,0.9525026,V;PST;3;PL
jodłować,unika,0.9043736,V;PRS;3;SG
jodłować,tlałaś,0.95767164,V;PST;2;SG;FEM
jodłować,zdementowaliście,0.93561757,V;PST;2;PL;MASC;HUM
jodłować,strzelałem,0.9322058,V;PST;1;SG;MASC
jodłować,czaisz,0.96694946,V;PRS;2;SG
jodłować,będą brzęczały,0.9040279,V;FUT;3;PL
jodłować,guglało,0.9645084,V;PST;3;SG;NEUT
jodłować,będzie stawało,0.87403864,V;FUT;3;SG;NEUT
jodłować,zrzuciliśmy,0.8747957,V;PST;1;PL;MASC;HUM
jodłować,dosrałyście,0.91160864,V;PST;2;PL
jodłować,będzie trwała,0.84462243,V;FUT;3;SG;FEM
jodłować,parskaliście,0.95350623,V;PST;2;PL;MASC;HUM
jodłować,bębnili,0.96054626,V;PST;3;PL;MASC;HUM
jodłować,przeżyli,0.931858,V;PST;3;PL;MASC;HUM
jodłować,będziemy czaili,0.90924996,V;FUT;1;PL;MASC;HUM
jodłować,drzemiesz,0.95756364,V;PRS;2;SG
jodłować,będzie bluzgało,0.88650614,V;FUT;3;SG;NEUT
jodłować,szczerzysz,0.95472366,V;PRS;2;SG
jodłować,będą pląsali,0.89774674,V;FUT;3;PL;MASC;HUM
jodłować,kłamało,0.9477275,V;PST;3;SG;NEUT
jodłować,będziemy kupowali,0.86709666,V;FUT;1;PL;MASC;HUM
jodłować,narzekaliście,0.9341809,V;PST;2;PL;MASC;HUM
jodłować,obciążają,0.8680427,V;PRS;3;PL
jodłować,kwestionowała,0.86692566,V;PST;3;SG;FEM
jodłować,krwawią,0.9511665,V;PRS;3;PL
jodłować,będziecie graniczyły,0.9081338,V;FUT;2;PL
jodłować,będziemy używali,0.8594487,V;FUT;1;PL;MASC;HUM
jodłować,będzie obejmowało,0.74587184,V;FUT;3;SG;NEUT
jonizować,będę mijał,0.9026889,V;FUT;1;SG;MASC
jonizować,lepiłaś,0.9194921,V;PST;2;SG;FEM
jonizować,mruczeliście,0.82513523,V;PST;2;PL;MASC;HUM
jonizować,wdepnęli,0.89698917,V;PST;3;PL;MASC;HUM
jonizować,zwyciężał,0.7818507,V;PST;3;SG;MASC
jonizować,rozmyjemy,0.9304112,V;FUT;1;PL
jonizować,kochaliśmy,0.90572095,V;PST;1;PL;MASC;HUM
jonizować,obiecywałeś,0.92514724,V;PST;2;SG;MASC
jonizować,będziesz drukowała,0.89051735,V;FUT;2;SG;FEM
jonizować,majsterkowała,0.90892977,V;PST;3;SG;FEM
jonizować,cenicie,0.9200399,V;PRS;2;PL
jonizować,uderzyło,0.9254475,V;PST;3;SG;NEUT
jonizować,będziecie ćpali,0.9260447,V;FUT;2;PL;MASC;HUM
jonizować,nurkowałam,0.94166297,V;PST;1;SG;FEM
jonizować,będziesz szantażował,0.9231043,V;FUT;2;SG;MASC
jonizować,notowałyście,0.92544985,V;PST;2;PL
jonizować,oświetlaliście,0.91665196,V;PST;2;PL;MASC;HUM
jonizować,dbałaś,0.91547227,V;PST;2;SG;FEM
jonizować,kopałem,0.9328229,V;PST;1;SG;MASC
jonizować,będziecie otaczali,0.8568403,V;FUT;2;PL;MASC;HUM
jonizować,będzie identyfikowała,0.85225374,V;FUT;3;SG;FEM
jonizować,dodzwoni,0.92831874,V;FUT;3;SG
jonizować,uważacie,0.9039463,V;PRS;2;PL
jonizować,będę gęgała,0.9144039,V;FUT;1;SG;FEM
jonizować,pytałyśmy,0.9182599,V;PST;1;PL
jonizować,zerżniecie,0.9283981,V;FUT;2;PL
jonizować,działa,0.9114732,V;PRS;3;SG
jonizować,odwiedzałeś,0.9337988,V;PST;2;SG;MASC
jonizować,toniesz,0.92195517,V;PRS;2;SG
jonizować,ziewam,0.9325123,V;PRS;1;SG
jonizować,będziemy odkrywały,0.84274757,V;FUT;1;PL
jonizować,będą połykali,0.9046438,V;FUT;3;PL;MASC;HUM
kajać,telefonujesz,0.94585335,V;PRS;2;SG
kajać,zwymyślał,0.82127404,V;PST;3;SG;MASC
kajać,będziemy budziły,0.82282317,V;FUT;1;PL
kajać,kastrują,0.9418101,V;PRS;3;PL
kajać,będą ceniły,0.8234063,V;FUT;3;PL
kajać,zadałeś,0.8347603,V;PST;2;SG;MASC
kajać,pokrywa,0.89930505,V;PRS;3;SG
kajać,brodziłyście,0.89916134,V;PST;2;PL
kajać,będzie pożądał,0.7742495,V;FUT;3;SG;MASC
kajać,będziemy smutali,0.88924575,V;FUT;1;PL;MASC;HUM
kajać,będziecie poprawiały,0.831212,V;FUT;2;PL
kajać,leziecie,0.9304482,V;PRS;2;PL
kajać,poprosicie,0.94066834,V;FUT;2;PL
kajać,oddam,0.9151019,V;FUT;1;SG
kajać,zawrę,0.8876699,V;FUT;1;SG
kajać,będziesz ogarniała,0.8439432,V;FUT;2;SG;FEM
kajać,suszyłam,0.94225717,V;PST;1;SG;FEM
kajać,będziecie mknęli,0.86684644,V;FUT;2;PL;MASC;HUM
kajać,zamordowały,0.83268446,V;PST;3;PL
kajać,skończę,0.88676554,V;FUT;1;SG
kajać,szastałyście,0.87769574,V;PST;2;PL
kajać,zdementowali,0.9105642,V;PST;3;PL;MASC;HUM
kajać,zatrzymaliście,0.82010984,V;PST;2;PL;MASC;HUM
kajać,rósłem,0.8747941,V;PST;1;SG;MASC
kajać,zweryfikował,0.81728,V;PST;3;SG;MASC
kajać,siałem,0.9181983,V;PST;1;SG;MASC
kajać,imponowałam,0.88622427,V;PST;1;SG;FEM
kajać,używały,0.85602576,V;PST;3;PL
kajać,potwierdziliście,0.8291288,V;PST;2;PL;MASC;HUM
kajać,wysyłałem,0.8457204,V;PST;1;SG;MASC
kajać,wonieją,0.93643296,V;PRS;3;PL
kajać,abonowałeś,0.9155941,V;PST;2;SG;MASC
kapować,wybraliście,0.90920043,V;PST;2;PL;MASC;HUM
kapować,roztrzepiesz,0.9234434,V;FUT;2;SG
kapować,odbuduję,0.93530554,V;FUT;1;SG
kapować,siąknęli,0.9238946,V;PST;3;PL;MASC;HUM
kapować,przeleciałam,0.93069744,V;PST;1;SG;FEM
kapować,będziecie mulczowały,0.90958554,V;FUT;2;PL
kapować,będziecie dementowali,0.9252787,V;FUT;2;PL;MASC;HUM
kapować,będziemy połykały,0.90690064,V;FUT;1;PL
kapować,wyrzuciliście,0.9020491,V;PST;2;PL;MASC;HUM
kapować,brodziliście,0.8355686,V;PST;2;PL;MASC;HUM
kapować,sarkał,0.9340471,V;PST;3;SG;MASC
kapować,będę rozpaczał,0.9028922,V;FUT;1;SG;MASC
kapować,kupią,0.9547831,V;FUT;3;PL
kapować,sypie,0.91305774,V;PRS;3;SG
kapować,zniszczyłem,0.8918232,V;PST;1;SG;MASC
kapować,eksperymentowała,0.86664504,V;PST;3;SG;FEM
kapować,będziemy majsterkowali,0.9080636,V;FUT;1;PL;MASC;HUM
kapować,sprawdziłam,0.8873394,V;PST;1;SG;FEM
kapować,będziesz dementowała,0.8943001,V;FUT;2;SG;FEM
kapować,rozwijałyście,0.8847383,V;PST;2;PL
kapować,kłamię,0.9435098,V;PRS;1;SG
kapować,będzie szarogęsił,0.906152,V;FUT;3;SG;MASC
kapować,dosrała,0.90973,V;PST;3;SG;FEM
kapować,zakładało,0.9288477,V;PST;3;SG;NEUT
kapować,odbijam,0.937285,V;PRS;1;SG
kapować,ćpałyśmy,0.925775,V;PST;1;PL
kapować,rzeknie,0.92603266,V;FUT;3;SG
kapować,wyjął,0.87600404,V;PST;3;SG;MASC
kapować,sprawdziliśmy,0.8962158,V;PST;1;PL;MASC;HUM
kapować,zaczekaliście,0.89826864,V;PST;2;PL;MASC;HUM
kapować,będziecie miewali,0.9284898,V;FUT;2;PL;MASC;HUM
kapować,abonowałyśmy,0.90323496,V;PST;1;PL
karać,będzie maszerował,0.73368263,V;FUT;3;SG;MASC
karać,zaciążyło,0.8812127,V;PST;3;SG;NEUT
karać,będziemy proponowali,0.80167395,V;FUT;1;PL;MASC;HUM
karać,łaknęła,0.91380596,V;PST;3;SG;FEM
karać,goliłyście,0.8966962,V;PST;2;PL
karać,zdobimy,0.9082738,V;PRS;1;PL
karać,biega,0.87563807,V;PRS;3;SG
karać,ukryły,0.900831,V;PST;3;PL
karać,będzie pojmowała,0.76801264,V;FUT;3;SG;FEM
karać,kradliście,0.82780004,V;PST;2;PL;MASC;HUM
karać,płacimy,0.9231448,V;PRS;1;PL
karać,będą wędrowali,0.8598141,V;FUT;3;PL;MASC;HUM
karać,wygarnął,0.8615569,V;PST;3;SG;MASC
karać,będą korzystały,0.82894826,V;FUT;3;PL
karać,zrobiłeś,0.81110096,V;PST;2;SG;MASC
karać,znosimy,0.9291657,V;PRS;1;PL
karać,będzie ignorowała,0.79565537,V;FUT;3;SG;FEM
karać,przysięgałyście,0.84387517,V;PST;2;PL
karać,żyłyśmy,0.90321547,V;PST;1;PL
karać,dotykasz,0.91179365,V;PRS;2;SG
karać,morduję,0.9293362,V;PRS;1;SG
karać,tracił,0.8797779,V;PST;3;SG;MASC
karać,zazdroszczę,0.8996068,V;PRS;1;SG
karać,będą iskały,0.850826,V;FUT;3;PL
karać,będą poprzedzali,0.8565451,V;FUT;3;PL;MASC;HUM
karać,opatentował,0.8534208,V;PST;3;SG;MASC
karać,obiecywałam,0.88367516,V;PST;1;SG;FEM
karać,pokazałeś,0.88044304,V;PST;2;SG;MASC
karać,przynosili,0.85280186,V;PST;3;PL;MASC;HUM
karać,wydostawałyście,0.8746094,V;PST;2;PL
karać,przepiłyście,0.8728528,V;PST;2;PL
karać,stawiały,0.9068192,V;PST;3;PL
karmić,pytałyście,0.9030025,V;PST;2;PL
karmić,zniszczą,0.8553196,V;FUT;3;PL
karmić,będę przestrzegał,0.8454407,V;FUT;1;SG;MASC
karmić,pokonał,0.7580106,V;PST;3;SG;MASC
karmić,będą spieprzali,0.8522951,V;FUT;3;PL;MASC;HUM
karmić,nadchodzili,0.8809077,V;PST;3;PL;MASC;HUM
karmić,mordowała,0.90136313,V;PST;3;SG;FEM
karmić,bywacie,0.933108,V;PRS;2;PL
karmić,będą kłuli,0.84922606,V;FUT;3;PL;MASC;HUM
karmić,dotknęłam,0.8637271,V;PST;1;SG;FEM
karmić,stawialiśmy,0.83904207,V;PST;1;PL;MASC;HUM
karmić,będziecie znikali,0.8468765,V;FUT;2;PL;MASC;HUM
karmić,zmartwychwstawaliśmy,0.81599814,V;PST;1;PL;MASC;HUM
karmić,będzie klękał,0.8580196,V;FUT;3;SG;MASC
karmić,schlebiało,0.9466395,V;PST;3;SG;NEUT
karmić,sunęłyśmy,0.8662635,V;PST;1;PL
karmić,będziemy kolekcjonowali,0.8242743,V;FUT;1;PL;MASC;HUM
karmić,będę doceniał,0.8522059,V;FUT;1;SG;MASC
karmić,będę kichała,0.85817903,V;FUT;1;SG;FEM
karmić,czytałeś,0.84708637,V;PST;2;SG;MASC
karmić,odbierałeś,0.85298586,V;PST;2;SG;MASC
karmić,poruchałaś,0.94275546,V;PST;2;SG;FEM
karmić,podróżujemy,0.8540654,V;PRS;1;PL
karmić,będę drażniła,0.8561442,V;FUT;1;SG;FEM
karmić,znali,0.9345953,V;PST;3;PL;MASC;HUM
karmić,sądziłyśmy,0.82781136,V;PST;1;PL
karmić,oceniłeś,0.92544866,V;PST;2;SG;MASC
karmić,znaczyło,0.87244684,V;PST;3;SG;NEUT
karmić,będziecie smutały,0.88000464,V;FUT;2;PL
karmić,wymiotowałeś,0.8950101,V;PST;2;SG;MASC
karmić,śmialiśmy,0.9070866,V;PST;1;PL;MASC;HUM
karmić,unicestwi,0.91225094,V;FUT;3;SG
kąsać,będzie działo,0.8051405,V;FUT;3;SG;NEUT
kąsać,będzie kichało,0.88015985,V;FUT;3;SG;NEUT
kąsać,będą kochały,0.8967184,V;FUT;3;PL
kąsać,będziesz oddawała,0.86968744,V;FUT;2;SG;FEM
kąsać,pomagaliście,0.90384835,V;PST;2;PL;MASC;HUM
kąsać,gorzałeś,0.9454418,V;PST;2;SG;MASC
kąsać,mulczowali,0.92245483,V;PST;3;PL;MASC;HUM
kąsać,będziesz groził,0.8758509,V;FUT;2;SG;MASC
kąsać,zmyślimy,0.8480967,V;FUT;1;PL
kąsać,nastawiłaś,0.8695756,V;PST;2;SG;FEM
kąsać,ćpałaś,0.953195,V;PST;2;SG;FEM
kąsać,mieszkał,0.880012,V;PST;3;SG;MASC
kąsać,będę żądał,0.8996978,V;FUT;1;SG;MASC
kąsać,zawarli,0.92469877,V;PST;3;PL;MASC;HUM
kąsać,przeczytają,0.88733584,V;FUT;3;PL
kąsać,będę sarkał,0.92647654,V;FUT;1;SG;MASC
